%time,field.data
5988544000000,TRAILING
5988544000000,TRAILING
5988567000000,TRAILING
5988567000000,TRAILING
5988584000000,TRAILING
5988601000000,TRAILING
5988618000000,TRAILING
5988618000000,TRAILING
5988635000000,TRAILING
5988652000000,TRAILING
5988669000000,TRAILING
5988669000000,TRAILING
5988686000000,TRAILING
5988720000000,TRAILING
5988720000000,TRAILING
5988737000000,TRAILING
5988737000000,TRAILING
5988754000000,TRAILING
5988754000000,TRAILING
5988788000000,TRAILING
5988788000000,TRAILING
5988822000000,TRAILING
5988822000000,TRAILING
5988822000000,TRAILING
5988839000000,TRAILING
5988856000000,TRAILING
5988856000000,TRAILING
5988873000000,TRAILING
5988907000000,TRAILING
5988907000000,TRAILING
5988907000000,TRAILING
5988941000000,TRAILING
5988941000000,TRAILING
5988941000000,TRAILING
5988958000000,TRAILING
5988992000000,TRAILING
5988992000000,TRAILING
5988992000000,TRAILING
5989009000000,TRAILING
5989026000000,TRAILING
5989043000000,TRAILING
5989043000000,TRAILING
5989060000000,TRAILING
5989077000000,TRAILING
5989094000000,TRAILING
5989094000000,TRAILING
5989111000000,TRAILING
5989128000000,TRAILING
5989128000000,TRAILING
5989145000000,TRAILING
5989169000000,TRAILING
5989169000000,TRAILING
5989203000000,TRAILING
5989203000000,TRAILING
5989203000000,TRAILING
5989220000000,TRAILING
5989237000000,TRAILING
5989254000000,TRAILING
5989254000000,TRAILING
5989271000000,TRAILING
5989288000000,TRAILING
5989305000000,TRAILING
5989339000000,TRAILING
5989339000000,TRAILING
5989339000000,TRAILING
5989352000000,TRAILING
5989386000000,TRAILING
5989386000000,TRAILING
5989386000000,TRAILING
5989403000000,TRAILING
5989403000000,TRAILING
5989437000000,TRAILING
5989437000000,TRAILING
5989454000000,TRAILING
5989454000000,TRAILING
5989473000000,TRAILING
5989524000000,TRAILING
5989524000000,TRAILING
5989541000000,TRAILING
5989558000000,TRAILING
5989577000000,TRAILING
5989577000000,TRAILING
5989594000000,TRAILING
5989594000000,TRAILING
5989645000000,TRAILING
5989645000000,TRAILING
5989645000000,TRAILING
5989662000000,TRAILING
5989662000000,TRAILING
5989679000000,TRAILING
5989696000000,TRAILING
5989713000000,TRAILING
5989713000000,TRAILING
5989730000000,TRAILING
5989747000000,TRAILING
5989764000000,TRAILING
5989764000000,TRAILING
5989781000000,TRAILING
5989798000000,TRAILING
5989832000000,TRAILING
5989866000000,TRAILING
5989866000000,TRAILING
5989883000000,TRAILING
5989900000000,TRAILING
5989917000000,TRAILING
5989917000000,TRAILING
5989951000000,TRAILING
5989951000000,TRAILING
5989968000000,TRAILING
5989968000000,TRAILING
5990002000000,OVERTAKE
5990002000000,OVERTAKE
5990036000000,OVERTAKE
5990036000000,OVERTAKE
5990036000000,OVERTAKE
5990053000000,OVERTAKE
5990076000000,OVERTAKE
5990076000000,OVERTAKE
5990093000000,OVERTAKE
5990093000000,OVERTAKE
5990127000000,OVERTAKE
5990127000000,OVERTAKE
5990144000000,OVERTAKE
5990144000000,OVERTAKE
5990161000000,OVERTAKE
5990178000000,OVERTAKE
5990212000000,OVERTAKE
5990229000000,OVERTAKE
5990246000000,OVERTAKE
5990246000000,OVERTAKE
5990246000000,OVERTAKE
5990263000000,OVERTAKE
5990263000000,OVERTAKE
5990297000000,OVERTAKE
5990314000000,TRAILING
5990348000000,TRAILING
5990348000000,TRAILING
5990348000000,TRAILING
5990365000000,TRAILING
5990399000000,TRAILING
5990399000000,TRAILING
5990399000000,TRAILING
